StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q1,Q78_First Click,Q78_Last Click,Q78_Page Submit,Q78_Click Count,SAM_scale_1,SAM_scale_2,SAM_scale_3,G1_First Click,G1_Last Click,G1_Page Submit,G1_Click Count,Q74_First Click,Q74_Last Click,Q74_Page Submit,Q74_Click Count,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Passcode_static,Q76_First Click,Q76_Last Click,Q76_Page Submit,Q76_Click Count,Passcode_improv,NASA TLX_Mental_1,NASA TLX_Physical_1,NASA TLX_Temporal_1,NASA TLX_Performance_1,NASA TLX_Effort_1,NASA TLX_Frustration_1,PostQues_1,PostQues_2,PostQues_3,PostQues_4,PostQues_5,PostQues_6,PostQues_7,attention_check_1,PostQues_8,PostQues_9,PostQues_10,PostQues_11,PostQues_12,PostQues_13,PostQues_14,PostQues_15,PostQues_16,attention_check_2,PostQues_17,PostQues_18,PostQues_19,PostQues_20,PostQues_21,PostQues_22,PostQues_23,PostQues_24,attention_check_3,PostQues_25,DemModQues_age,DemModQues_education,DemModQues_gender,DemModQues_gender_5_TEXT,DemModQues_AI,DemModQues_Chatbot,attitude/trust in ai_1,attitude/trust in ai_2,attitude/trust in ai_3,attitude/trust in ai_4,attitude/trust in ai_5,attitude/trust in ai_6,attitude/trust in ai_7,attitude/trust in ai_8,attitude/trust in ai_9,attitude/trust in ai_10,attitude/trust in ai_11,DemModQues_personal,DemModQues_interest,DemModQues_cog_1,DemModQues_cog_2,DemModQues_cog_3,DemModQues_cog_4,DemModQues_cog_5,DemModQues_cog_6,Exp_condition
2024-04-21 15:51:34,2024-04-21 16:11:16,IP Address,100,1181,TRUE,2024-04-21 16:11:16,R_3qpxwqxIqxQzvBs,,,,,anonymous,EN,I consent and agree to participate,163.927,163.927,165.253,1, ,,Full Control,8.066,152.546,300.069,4,10.166,307.042,308.718,10,,,,,,,,,,,3,0,2,1,20,0,Definitely yes,Definitely yes,Definitely yes,Yes,Definitely yes,Definitely yes,No,Probably not,Yes,No,No,No,Uncertain if yes or no,Uncertain if yes or no,Probably not,Definitely yes,No,Yes,Yes,Definitely yes,No,Uncertain if yes or no,Uncertain if yes or no,Probably yes,No,Definitely yes,Definitely not,Definitely not,38,High school diploma or GED,Male,,5,5,7 (strongly agree),4,5,7 (strongly agree),7 (strongly agree),2,6,1 (strongly disagree),4,4,1 (strongly disagree),No,7-Very interested,Somewhat Characteristic,Extremely Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Extremely Characteristic,survey-based
2024-04-21 15:43:14,2024-04-21 16:11:24,IP Address,100,1690,TRUE,2024-04-21 16:11:25,R_2UVqw7fZzBtS4iZ,,,,,anonymous,EN,I consent and agree to participate,0,0,170.602,0, Unpleasant,,No Control,0,0,300.134,0,,,,,1076.348,1076.348,1080.62,1,9560,,,,,,17,4,4,5,5,20,Yes,Uncertain if yes or no,Definitely not,Definitely yes,No,Yes,Probably yes,Uncertain if yes or no,Probably yes,Probably yes,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,Probably yes,Uncertain if yes or no,Yes,No,Yes,Uncertain if yes or no,Probably yes,Probably yes,Probably yes,Probably yes,Probably yes,No,No,Definitely not,Uncertain if yes or no,39,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Male,,2,2,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),3,1 (strongly disagree),2,2,2,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),No,1-Not interested at all,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Uncharacteristic,static-chatbot
2024-04-21 15:52:54,2024-04-21 16:11:50,IP Address,100,1135,TRUE,2024-04-21 16:11:50,R_5LioMC9xC46ZDFN,,,,,anonymous,EN,I consent and agree to participate,0,0,155.363,0, ,,,33.321,282.764,300.131,2,0,0,311.623,0,,,,,,,,,,,1,1,2,3,2,0,Yes,Uncertain if yes or no,Yes,Yes,Probably not,Definitely yes,Probably not,Probably not,Definitely yes,No,Probably not,Probably not,Probably not,Yes,No,Definitely yes,No,Yes,Definitely yes,Definitely yes,No,Probably not,No,No,No,Uncertain if yes or no,Definitely not,No,23,Bachelor’s degree,Female,,2,4,5,4,1 (strongly disagree),4,3,2,3,2,4,4,4,No,2,Somewhat Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Somewhat Uncharacteristic,survey-based
2024-04-21 15:53:45,2024-04-21 16:13:31,IP Address,100,1186,TRUE,2024-04-21 16:13:32,R_2wVvXavhLD4XfmF,,,,,anonymous,EN,I consent and agree to participate,50.383,158.401,159.867,2, ,,,10.89,235.093,300.27,6,,,,,10.246,297.524,301.915,5,9560,,,,,,8,0,7,7,8,10,Definitely yes,Probably yes,Uncertain if yes or no,No,No,Yes,Uncertain if yes or no,Probably not,Yes,Yes,Probably yes,Probably yes,Probably not,Uncertain if yes or no,Probably yes,Definitely yes,Probably not,Yes,Yes,Yes,Probably not,Yes,Uncertain if yes or no,Probably not,No,Probably not,Definitely not,Uncertain if yes or no,43,"Some college, but no degree",Female,,4,4,5,3,4,5,4,4,3,3,3,3,2,No,5,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,static-chatbot
2024-04-21 15:53:51,2024-04-21 16:13:50,IP Address,100,1199,TRUE,2024-04-21 16:13:51,R_5GwbhMMKffchyQg,,,,,anonymous,EN,I consent and agree to participate,0,0,157.431,0, Unpleasant,Excited,No Control,0,0,300.039,0,,,,,,,,,,464.71,464.71,474.933,1,9560,18,1,1,0,18,0,Definitely yes,Definitely yes,Uncertain if yes or no,Definitely yes,Definitely yes,Definitely yes,No,Probably not,Definitely yes,No,Probably yes,No,No,Probably yes,No,Definitely yes,No,Yes,Definitely yes,Definitely yes,No,Yes,No,No,Definitely not,No,Definitely not,Probably yes,41,Bachelor’s degree,Female,,6,7-Very Familiar,7 (strongly agree),7 (strongly agree),5,6,7 (strongly agree),2,4,3,3,5,2,No,5,Somewhat Characteristic,Uncertain,Extremely Uncharacteristic,Uncertain,Somewhat Characteristic,Uncertain,chatbot
2024-04-21 15:50:06,2024-04-21 16:15:14,IP Address,100,1508,TRUE,2024-04-21 16:15:14,R_1a3l29lSEeBSEgx,,,,,anonymous,EN,I consent and agree to participate,0,0,186.206,0, Unpleasant,Excited,,136.218,136.218,300.152,1,,,,,15.057,377.857,382.536,2,9560,,,,,,12,0,14,10,14,20,Definitely yes,Definitely yes,Definitely not,Yes,Uncertain if yes or no,Definitely yes,No,Probably not,Definitely yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Uncertain if yes or no,No,Uncertain if yes or no,No,Probably yes,Definitely not,Uncertain if yes or no,23,Some high school or less,Male,,7-Very Familiar,7-Very Familiar,7 (strongly agree),4,6,7 (strongly agree),5,4,1 (strongly disagree),1 (strongly disagree),4,7 (strongly agree),3,No,7-Very interested,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Extremely Characteristic,static-chatbot
2024-04-21 15:53:16,2024-04-21 16:15:47,IP Address,100,1350,TRUE,2024-04-21 16:15:47,R_3TXwgHk6s7oM8Gl,,,,,anonymous,EN,I consent and agree to participate,0,0,310.298,0, Neutral, Calm,,0,0,300.121,0,,,,,,,,,,,,,,,10,8,10,16,10,10,Definitely yes,Yes,Definitely yes,Yes,Yes,Definitely yes,Probably not,Probably not,Yes,No,Yes,No,Probably not,Definitely yes,No,Yes,Yes,Yes,Yes,Yes,Uncertain if yes or no,Probably not,No,Uncertain if yes or no,No,No,Definitely not,No,50,Bachelor’s degree,Female,,4,4,6,5,6,7 (strongly agree),6,4,5,3,5,4,4,No,3,Extremely Uncharacteristic,Somewhat Uncharacteristic,Extremely Characteristic,Somewhat Characteristic,Extremely Characteristic,Uncertain,none
2024-04-21 15:51:55,2024-04-21 16:16:07,IP Address,100,1452,TRUE,2024-04-21 16:16:07,R_7nvC6DgFkh6VeSB,,,,,anonymous,EN,I consent and agree to participate,0,0,164.041,0, Unpleasant,,,105.5,299.049,300.11,3,,,,,0.297,507.172,515.682,2,9560,,,,,,15,2,3,17,18,10,Definitely yes,Definitely yes,Uncertain if yes or no,Probably yes,Probably yes,Yes,Uncertain if yes or no,Probably not,Definitely yes,No,Uncertain if yes or no,Uncertain if yes or no,No,Yes,No,Definitely yes,Definitely not,Yes,Probably not,Yes,Uncertain if yes or no,Uncertain if yes or no,Probably not,Probably not,Definitely not,Probably yes,Definitely not,Probably not,57,"Some college, but no degree",Female,,5,6,7 (strongly agree),4,5,4,5,4,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),4,4,No,4,Somewhat Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,static-chatbot
2024-04-21 15:50:55,2024-04-21 16:18:38,IP Address,100,1663,TRUE,2024-04-21 16:18:38,R_6GDhVXMtBYxlkNU,,,,,anonymous,EN,I consent and agree to participate,0,0,169.709,0, ,,,0,0,300.254,0,,,,,,,,,,574.549,574.549,579.902,1,9560,12,3,6,16,18,7,No,Yes,No,Definitely yes,Yes,Definitely yes,No,Probably not,Yes,Probably not,Probably not,No,No,Yes,No,Definitely yes,Definitely not,Yes,Yes,Definitely yes,No,No,No,No,Definitely not,No,Definitely not,No,69,Associates or technical degree,Male,,3,4,4,4,2,6,4,2,3,4,4,4,4,No,2,Uncertain,Uncertain,Somewhat Uncharacteristic,Uncertain,Uncertain,Uncertain,chatbot
2024-04-21 15:53:16,2024-04-21 16:20:07,IP Address,100,1610,TRUE,2024-04-21 16:20:07,R_3PcbtBLJ6OTLPv8,,,,,anonymous,EN,I consent and agree to participate,160.796,160.796,161.759,1, Unpleasant,,No Control,9.634,266.653,300.08,17,,,,,,,,,,15.203,562.999,571.365,5,9560,17,4,13,11,19,14,Yes,Yes,No,Yes,Uncertain if yes or no,Yes,Probably not,Probably not,No,No,Yes,No,Probably yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Uncertain if yes or no,Uncertain if yes or no,Yes,No,Yes,Definitely not,No,51,"Some college, but no degree",Female,,6,6,6,6,6,6,4,5,2,2,5,4,3,No,5,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Extremely Characteristic,Extremely Characteristic,chatbot
2024-04-21 15:57:19,2024-04-21 16:20:55,IP Address,100,1415,TRUE,2024-04-21 16:20:55,R_5eNvbsYbOigecNz,,,,,anonymous,EN,I consent and agree to participate,166.807,166.807,167.584,1, Unpleasant,,,3.841,289.413,300.144,20,,,,,423.724,423.724,426.529,1,9560,,,,,,11,7,9,13,13,8,Yes,Yes,No,Uncertain if yes or no,Probably not,Yes,No,Probably not,Probably yes,No,Yes,Uncertain if yes or no,Probably not,Yes,Probably not,Probably yes,No,Yes,Yes,Yes,Uncertain if yes or no,Probably yes,Uncertain if yes or no,Uncertain if yes or no,No,Uncertain if yes or no,Definitely not,Probably not,36,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Female,,4,5,4,5,6,1 (strongly disagree),2,4,3,2,3,4,1 (strongly disagree),No,3,Somewhat Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,static-chatbot
2024-04-21 16:00:56,2024-04-21 16:22:00,IP Address,100,1263,TRUE,2024-04-21 16:22:00,R_1ZI6KQChgXkxpYZ,,,,,anonymous,EN,I consent and agree to participate,0,0,158.616,0, Unpleasant,,,0,0,300.022,0,,,,,,,,,,497.795,497.795,505.682,1,9560,10,1,8,1,17,6,Yes,Yes,Uncertain if yes or no,Definitely yes,No,Definitely yes,No,Probably not,Definitely yes,Definitely not,Yes,No,Definitely not,Probably yes,No,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,Uncertain if yes or no,Uncertain if yes or no,Probably yes,No,Definitely not,No,Definitely not,Uncertain if yes or no,21,"Some college, but no degree",Female,,6,6,4,3,4,1 (strongly disagree),1 (strongly disagree),3,1 (strongly disagree),1 (strongly disagree),3,5,4,No,3,Uncertain,Somewhat Uncharacteristic,Uncertain,Somewhat Characteristic,Somewhat Characteristic,Extremely Characteristic,chatbot
2024-04-21 16:05:52,2024-04-21 16:27:36,IP Address,100,1303,TRUE,2024-04-21 16:27:36,R_3KpwNJqjwF17dtg,,,,,anonymous,EN,I consent and agree to participate,0,0,333.679,0, Unpleasant,,,0,0,300.135,0,237.048,237.048,302.619,1,,,,,,,,,,,0,0,0,10,6,0,Yes,Yes,No,Yes,No,Yes,No,Probably not,Yes,No,Yes,No,No,Probably yes,Uncertain if yes or no,Yes,No,Yes,Yes,Yes,No,Yes,Uncertain if yes or no,Probably not,No,No,Definitely not,Uncertain if yes or no,46,"Some college, but no degree",Male,,5,4,4,2,2,3,2,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),2,2,No,7-Very interested,Uncertain,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,survey-based
2024-04-21 16:46:37,2024-04-21 17:08:49,IP Address,100,1331,TRUE,2024-04-21 17:08:49,R_1RdSkFzQk4GToqI,,,,,anonymous,EN,I consent and agree to participate,0,0,169.005,0, Unpleasant,,No Control,154.061,175.123,300.251,2,0,0,302.143,0,,,,,,,,,,,18,3,12,18,16,6,Yes,Yes,Uncertain if yes or no,Definitely yes,Definitely yes,Definitely yes,Definitely not,Probably not,Definitely yes,Definitely not,Probably yes,Definitely not,Definitely not,Definitely yes,Yes,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,No,Definitely yes,No,No,Definitely not,Yes,Definitely not,Definitely not,35,Associates or technical degree,Male,,6,6,6,5,5,7 (strongly agree),7 (strongly agree),5,2,1 (strongly disagree),4,4,4,No,5,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,survey-based
2024-04-21 15:44:54,2024-04-21 17:47:24,IP Address,100,7350,TRUE,2024-04-21 17:47:25,R_5S7vfdFsvwIZGon,,,,,anonymous,EN,I consent and agree to participate,0,0,291.727,0, Unpleasant,,,0,0,300.327,0,5711.542,5711.542,5714.801,1,,,,,,,,,,,7,2,9,10,12,7,Yes,Probably yes,No,Probably yes,Yes,Yes,Probably not,Probably not,Definitely yes,Uncertain if yes or no,Yes,Yes,Definitely yes,Probably yes,Probably not,Yes,No,Yes,Probably yes,Definitely yes,Probably yes,Probably yes,Uncertain if yes or no,Probably not,No,Probably yes,Definitely not,Probably not,41,Bachelor’s degree,Male,,6,6,7 (strongly agree),6,5,5,6,3,4,1 (strongly disagree),5,5,4,No,6,Somewhat Characteristic,Somewhat Characteristic,Uncertain,Somewhat Uncharacteristic,Extremely Characteristic,Somewhat Characteristic,survey-based
2024-04-23 06:48:50,2024-04-23 07:05:55,IP Address,100,1024,TRUE,2024-04-23 07:05:56,R_7cI1EjvuobDs7pD,,,,,anonymous,EN,I consent and agree to participate,163.11,163.11,164.117,1, Unpleasant,,,0,0,300.146,0,119.815,119.815,301.209,1,,,,,,,,,,,2,0,0,6,15,4,Definitely yes,Yes,No,Definitely yes,Yes,Definitely yes,No,Probably not,Definitely yes,Probably yes,Probably not,No,No,Definitely yes,No,Definitely yes,No,Yes,Definitely yes,Definitely yes,No,Definitely yes,No,No,No,Uncertain if yes or no,Definitely not,No,28,High school diploma or GED,Male,,4,6,7 (strongly agree),7 (strongly agree),7 (strongly agree),7 (strongly agree),7 (strongly agree),7 (strongly agree),3,3,2,2,2,No,3,Extremely Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Somewhat Characteristic,survey-based
2024-04-23 06:51:24,2024-04-23 07:09:55,IP Address,100,1110,TRUE,2024-04-23 07:09:55,R_2rTM8fusOyv4Rnk,,,,,anonymous,EN,I consent and agree to participate,0,0,166.014,0, ,,Full Control,0,0,300.062,0,0,0,302.007,0,,,,,,,,,,,14,10,12,0,16,2,Definitely yes,Probably yes,Uncertain if yes or no,Definitely yes,Yes,Definitely yes,Uncertain if yes or no,Probably not,Probably yes,Definitely not,Uncertain if yes or no,No,Probably not,Definitely yes,No,Definitely yes,No,Yes,Yes,Definitely yes,No,Uncertain if yes or no,Uncertain if yes or no,Probably yes,Definitely not,Probably yes,Definitely not,Probably not,64,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Female,,7-Very Familiar,7-Very Familiar,7 (strongly agree),6,7 (strongly agree),7 (strongly agree),7 (strongly agree),5,4,4,4,4,4,No,6,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Extremely Characteristic,survey-based
2024-04-23 06:53:24,2024-04-23 07:10:36,IP Address,100,1031,TRUE,2024-04-23 07:10:36,R_32JZOwxxVgCrPwh,,,,,anonymous,EN,I consent and agree to participate,0,0,168.112,0, Unpleasant,,No Control,0,0,300.174,0,0,0,324.849,0,,,,,,,,,,,15,0,6,1,15,10,Definitely yes,Yes,Definitely not,Definitely yes,No,Definitely yes,Probably not,Probably not,Definitely yes,Uncertain if yes or no,Probably yes,Uncertain if yes or no,No,Uncertain if yes or no,Uncertain if yes or no,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,No,Uncertain if yes or no,Probably yes,No,No,No,Definitely not,Probably yes,23,Bachelor’s degree,Female,,4,5,5,3,2,5,4,1 (strongly disagree),2,1 (strongly disagree),2,2,2,No,4,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,Uncertain,Somewhat Characteristic,Somewhat Characteristic,survey-based
2024-04-23 06:54:36,2024-04-23 07:10:43,IP Address,100,967,TRUE,2024-04-23 07:10:44,R_2FJ7bdvtSsrKVL8,,,,,anonymous,EN,I consent and agree to participate,0,0,158.693,0, Unpleasant,Excited,No Control,0,0,300.037,0,,,,,220.351,292.861,300.991,4,9560,,,,,,17,0,6,14,13,12,Probably yes,Definitely yes,Probably yes,Definitely yes,No,Definitely yes,Definitely not,Probably not,Definitely yes,Definitely not,Definitely yes,Definitely not,No,Definitely yes,No,Definitely yes,Definitely not,Yes,Yes,Definitely yes,Uncertain if yes or no,Yes,Uncertain if yes or no,Uncertain if yes or no,No,No,Definitely not,Uncertain if yes or no,35,High school diploma or GED,Female,,3,2,5,4,2,5,4,3,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),4,3,No,1-Not interested at all,Extremely Uncharacteristic,Extremely Uncharacteristic,Uncertain,Somewhat Characteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,static-chatbot
2024-04-23 06:54:07,2024-04-23 07:12:09,IP Address,100,1081,TRUE,2024-04-23 07:12:09,R_333iJXRrHyPhDOp,,,,,anonymous,EN,I consent and agree to participate,0,0,158.875,0, Unpleasant, Calm,No Control,0,0,300.129,0,,,,,220.622,303.114,303.778,2,9560,,,,,,10,4,4,12,16,4,No,Definitely yes,Definitely not,Definitely yes,Probably not,Definitely yes,Definitely not,Probably not,Yes,Definitely not,Probably yes,No,Uncertain if yes or no,Definitely yes,Probably not,Definitely yes,No,Yes,Definitely yes,Definitely yes,Uncertain if yes or no,Yes,Probably not,Yes,Definitely not,Yes,Definitely not,Uncertain if yes or no,28,Bachelor’s degree,Male,,6,6,5,4,4,4,2,2,2,2,2,2,2,No,4,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,static-chatbot
2024-04-23 06:56:17,2024-04-23 07:13:20,IP Address,100,1023,TRUE,2024-04-23 07:13:20,R_4X5qRwEEkmE3xGx,,,,,anonymous,EN,I consent and agree to participate,0,0,189.499,0, Unpleasant,,,113.28,113.28,300.307,1,,,,,,,,,,,,,,,4,0,6,20,0,20,Definitely yes,Definitely yes,No,Definitely yes,Probably not,Uncertain if yes or no,No,Probably not,Definitely yes,No,No,No,No,Uncertain if yes or no,No,Definitely yes,No,Yes,Definitely yes,Definitely yes,Probably not,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,No,Uncertain if yes or no,Definitely not,Uncertain if yes or no,65,Bachelor’s degree,Male,,4,6,7 (strongly agree),5,7 (strongly agree),7 (strongly agree),5,4,3,4,4,5,5,No,5,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Uncertain,Uncertain,none
2024-04-23 06:55:44,2024-04-23 07:13:50,IP Address,100,1085,TRUE,2024-04-23 07:13:50,R_7kLDPRMW3kExf3u,,,,,anonymous,EN,I consent and agree to participate,0,0,160.401,0, Unpleasant,,,28.15,243.227,300.054,5,304.626,304.626,305.557,1,,,,,,,,,,,12,2,10,15,16,6,Definitely yes,Definitely yes,Uncertain if yes or no,Definitely yes,Definitely yes,Definitely yes,Definitely not,Probably not,Definitely yes,No,No,No,No,Definitely yes,Definitely not,Definitely yes,Definitely not,Yes,Definitely yes,Definitely yes,No,Definitely yes,No,Uncertain if yes or no,Definitely not,Definitely not,Definitely not,Definitely not,37,Bachelor’s degree,Female,,4,4,3,3,2,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),No,7-Very interested,Extremely Characteristic,Extremely Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Uncertain,survey-based
2024-04-23 06:54:19,2024-04-23 07:14:53,IP Address,100,1234,TRUE,2024-04-23 07:14:54,R_5L0ewO13m0zerMx,,,,,anonymous,EN,I consent and agree to participate,0,0,161.594,0, ,,,0,0,300.133,0,,,,,,,,,,468.366,468.366,473.936,1,9560,7,1,1,0,7,0,Definitely yes,Yes,Uncertain if yes or no,Yes,No,Definitely yes,Definitely not,Probably not,Definitely yes,Definitely not,Yes,Definitely not,No,Definitely yes,No,Definitely yes,Definitely not,Yes,Yes,Definitely yes,No,Uncertain if yes or no,No,Definitely not,Definitely not,No,Definitely not,No,48,Associates or technical degree,Female,,5,5,5,5,2,6,5,1 (strongly disagree),1 (strongly disagree),1 (strongly disagree),2,4,2,No,5,Extremely Characteristic,Somewhat Characteristic,Extremely Uncharacteristic,Extremely Uncharacteristic,Somewhat Characteristic,Somewhat Characteristic,chatbot
2024-04-23 06:54:37,2024-04-23 08:10:08,IP Address,100,4530,TRUE,2024-04-23 08:10:09,R_2EBREqpjTL44D9T,,,,,anonymous,EN,I consent and agree to participate,0,0,676.102,0, Unpleasant,,Full Control,0,0,300.259,0,,,,,,,,,,2227.135,2280.497,2300.791,2,9560,14,12,12,14,12,0,No,No,No,Yes,No,No,No,Probably not,Uncertain if yes or no,Uncertain if yes or no,Uncertain if yes or no,No,Uncertain if yes or no,Yes,Uncertain if yes or no,Yes,Uncertain if yes or no,Yes,Yes,Yes,Yes,Yes,Yes,Uncertain if yes or no,No,No,Definitely not,Uncertain if yes or no,33,Bachelor’s degree,Female,,4,4,6,4,4,5,5,4,6,3,5,4,5,No,5,Extremely Characteristic,Extremely Characteristic,Somewhat Uncharacteristic,Somewhat Characteristic,Extremely Characteristic,Somewhat Characteristic,chatbot
2024-04-23 08:11:16,2024-04-23 08:28:22,IP Address,100,1026,TRUE,2024-04-23 08:28:23,R_517xKRa4HW0mOop,,,,,anonymous,EN,I consent and agree to participate,0,0,157.545,0, ,,,0,0,300.046,0,0,0,301.66,0,,,,,,,,,,,6,0,12,10,10,12,No,Uncertain if yes or no,Uncertain if yes or no,Yes,Yes,Definitely yes,Definitely not,Probably not,Probably yes,Yes,Probably yes,Definitely not,Definitely not,Uncertain if yes or no,Uncertain if yes or no,Probably yes,Definitely not,Yes,Probably yes,Yes,Probably yes,Uncertain if yes or no,Uncertain if yes or no,Probably not,Definitely not,Uncertain if yes or no,Definitely not,No,38,Associates or technical degree,Male,,5,5,6,6,6,6,6,3,3,1 (strongly disagree),2,4,4,No,6,Somewhat Characteristic,Somewhat Characteristic,Somewhat Uncharacteristic,Extremely Uncharacteristic,Extremely Characteristic,Somewhat Characteristic,survey-based
